date,total_pickup,is_holiday,is_weekend,season,temp,humidity,precip,precipprob,snow,windgust,windspeed,cloudcover,visibility,severerisk,icon
2021-07-25,9420,0,1,3,27.0,67.8,0.0,0,0.0,37.1,23.0,86.4,16.0,-1.0,partly-cloudy-day
2021-07-26,7253,0,0,3,28.1,67.0,6.899,100,0.0,52.0,21.9,75.2,15.6,-1.0,rain
2021-07-27,8189,0,0,3,28.2,62.0,1.705,100,0.0,23.0,17.4,40.6,15.9,-1.0,rain
2021-07-28,8494,0,0,3,28.4,56.0,10.235,100,0.0,31.7,19.9,40.4,15.9,-1.0,rain
2021-07-29,8334,0,0,3,26.2,77.1,5.173,100,0.0,37.1,22.6,85.4,15.8,-1.0,rain
2021-07-30,9393,0,0,3,28.1,56.3,0.0,0,0.0,41.4,24.1,54.3,15.9,-1.0,partly-cloudy-day
2021-07-31,11692,0,1,3,23.7,54.5,0.0,0,0.0,27.0,19.1,82.8,16.0,-1.0,partly-cloudy-day
2021-08-01,6717,0,1,3,23.6,79.0,10.614,100,0.0,40.7,21.3,92.2,15.1,-1.0,rain
2021-08-02,8976,0,0,3,23.3,59.6,0.0,0,0.0,33.5,21.5,38.5,16.0,-1.0,partly-cloudy-day
2021-08-03,9314,0,0,3,23.3,63.1,0.0,0,0.0,30.2,16.2,86.3,16.0,-1.0,partly-cloudy-day
2021-08-04,9416,0,0,3,23.5,62.0,0.0,0,0.0,38.9,20.9,60.3,16.0,-1.0,partly-cloudy-day
2021-08-05,9443,0,0,3,24.6,59.0,0.0,0,0.0,22.0,15.9,49.7,16.0,-1.0,partly-cloudy-day
2021-08-06,9403,0,0,3,26.4,61.4,0.0,0,0.0,35.3,23.2,70.0,16.0,-1.0,partly-cloudy-day
2021-08-07,7579,0,1,3,22.5,80.0,6.508,100,0.0,25.2,15.2,92.1,15.8,-1.0,rain
2021-08-08,10344,0,1,3,25.5,66.2,0.0,0,0.0,25.9,18.0,50.9,15.9,-1.0,partly-cloudy-day
2021-08-09,7249,0,0,3,26.7,74.7,0.24,100,0.0,37.1,25.2,72.6,15.9,-1.0,rain
2021-08-10,6424,0,0,3,27.6,74.0,15.389,100,0.0,72.0,37.4,54.2,15.9,-1.0,rain
2021-08-11,6694,0,0,3,27.4,74.7,1.751,100,0.0,55.4,20.2,62.5,16.0,-1.0,rain
2021-08-12,7802,0,0,3,28.8,71.0,0.0,0,0.0,27.0,24.8,40.4,15.9,-1.0,partly-cloudy-day
2021-08-13,6518,0,0,3,29.3,66.0,2.546,100,0.0,55.4,24.6,78.2,16.0,-1.0,rain
2021-08-14,9507,0,1,3,27.9,69.2,0.0,0,0.0,27.7,16.3,82.8,16.0,-1.0,partly-cloudy-day
2021-08-15,8934,0,1,3,25.2,67.6,62.589,100,0.0,51.8,20.7,92.0,15.0,-1.0,rain
2021-08-16,4822,0,0,3,24.9,79.2,17.733,100,0.0,35.3,16.0,97.2,15.3,-1.0,rain
2021-08-17,7417,0,0,3,26.6,79.9,15.803,100,0.0,59.0,16.2,89.6,15.5,-1.0,rain
2021-08-18,7569,0,0,3,28.0,79.9,8.27,100,0.0,49.6,32.2,82.5,15.9,-1.0,rain
2021-08-19,7914,0,0,3,28.2,68.7,0.576,100,0.0,35.6,20.8,76.9,16.0,-1.0,rain
2021-08-20,6831,0,0,3,25.2,76.7,53.842,100,0.0,27.4,21.2,91.8,13.6,-1.0,rain
2021-08-21,9735,0,1,3,26.6,71.4,2.657,100,0.0,22.0,15.3,83.8,16.0,-1.0,rain
2021-08-22,9089,0,1,3,25.7,74.8,2.291,100,0.0,68.4,14.0,68.5,15.9,-1.0,rain
2021-08-23,8014,0,0,3,28.5,63.5,0.018,100,0.0,36.9,26.6,66.2,15.8,-1.0,rain
2021-08-24,8364,0,0,3,28.7,64.2,0.493,100,0.0,21.2,23.1,47.2,15.9,-1.0,rain
2021-08-25,7970,0,0,3,28.3,71.1,1.095,100,0.0,31.7,15.7,43.2,15.8,-1.0,rain
2021-08-26,7403,0,0,3,26.8,76.1,13.103,100,0.0,43.1,24.1,80.7,14.4,-1.0,rain
2021-08-27,7873,0,0,3,27.0,78.3,7.416,100,0.0,51.1,21.0,56.7,14.6,-1.0,rain
2021-08-28,11184,0,1,3,27.7,74.4,0.029,100,0.0,31.7,22.6,56.5,14.6,-1.0,rain
2021-08-29,9087,0,1,3,25.4,76.7,0.022,100,0.0,20.5,17.3,88.9,15.7,-1.0,rain
2021-08-30,7975,0,0,3,27.0,74.7,0.036,100,0.0,33.5,25.3,63.1,14.7,-1.0,rain
2021-08-31,8468,0,0,3,26.7,72.3,0.009,100,0.0,20.2,14.0,79.1,15.5,-1.0,rain
2021-09-01,4891,0,0,4,24.9,83.7,29.85,100,0.0,64.8,38.9,93.1,14.9,-1.0,rain
2021-09-02,10319,0,0,4,21.7,54.6,2.536,100,0.0,51.8,26.9,25.7,16.0,-1.0,rain
2021-09-03,11081,0,0,4,20.7,57.5,0.0,0,0.0,24.8,16.0,19.1,15.6,-1.0,clear-day
2021-09-04,12085,0,1,4,21.3,67.5,0.0,0,0.0,27.7,15.9,53.8,16.0,-1.0,partly-cloudy-day
2021-09-05,9555,0,1,4,22.7,74.9,0.0,0,0.0,24.5,16.1,85.7,16.0,-1.0,partly-cloudy-day
2021-09-06,10744,1,0,4,25.2,59.5,0.655,100,0.0,37.1,25.0,59.5,15.9,-1.0,rain
2021-09-07,9025,0,0,4,23.8,64.3,0.0,0,0.0,31.7,24.4,32.1,16.0,-1.0,partly-cloudy-day
2021-09-08,9268,0,0,4,24.6,73.8,0.0,0,0.0,38.9,23.7,48.9,15.9,-1.0,partly-cloudy-day
2021-09-09,9022,0,0,4,22.7,72.5,6.208,100,0.0,37.1,22.8,87.5,15.3,-1.0,rain
2021-09-10,11031,0,0,4,21.0,54.3,0.0,0,0.0,49.0,27.1,30.0,16.0,-1.0,partly-cloudy-day
2021-09-11,12451,0,1,4,21.0,64.6,0.0,0,0.0,38.9,19.8,44.9,16.0,-1.0,partly-cloudy-day
2021-09-12,10721,0,1,4,23.4,68.4,0.0,0,0.0,40.7,28.6,21.3,16.0,-1.0,partly-cloudy-day
2021-09-13,8614,0,0,4,26.5,66.4,0.0,0,0.0,31.7,20.4,52.6,15.5,-1.0,partly-cloudy-day
2021-09-14,9299,0,0,4,26.6,73.0,0.0,0,0.0,27.0,16.1,70.3,14.3,-1.0,partly-cloudy-day
2021-09-15,9633,0,0,4,26.6,68.6,0.0,0,0.0,42.5,28.5,70.8,15.9,-1.0,partly-cloudy-day
2021-09-16,5974,0,0,4,24.3,76.9,19.421,100,0.0,47.9,15.8,92.5,15.3,-1.0,rain
2021-09-17,9397,0,0,4,24.2,82.8,0.358,100,0.0,28.1,17.3,87.5,15.0,-1.0,rain
2021-09-18,11945,0,1,4,24.4,81.4,0.0,0,0.0,24.1,12.6,59.6,14.7,-1.0,partly-cloudy-day
2021-09-19,10843,0,1,4,24.3,66.2,0.0,0,0.0,24.5,19.4,29.0,15.8,-1.0,partly-cloudy-day
2021-09-20,9302,0,0,4,22.0,66.5,0.0,0,0.0,30.2,19.9,65.0,16.0,-1.0,partly-cloudy-day
2021-09-21,9673,0,0,4,22.7,71.9,0.0,0,0.0,33.8,20.0,79.6,15.9,-1.0,partly-cloudy-day
2021-09-22,5725,0,0,4,24.0,84.4,9.055,100,0.0,66.6,32.5,91.7,15.6,-1.0,rain
2021-09-23,8029,0,0,4,21.2,72.9,30.834,100,0.0,50.4,33.3,89.6,13.6,-1.0,rain
2021-09-24,11250,0,0,4,18.4,56.8,0.0,0,0.0,35.3,23.0,21.1,16.0,-1.0,partly-cloudy-day
2021-09-25,13198,0,1,4,18.9,63.8,0.0,0,0.0,18.0,17.2,44.9,16.0,-1.0,partly-cloudy-day
2021-09-26,11002,0,1,4,20.0,50.9,0.0,0,0.0,41.3,28.8,30.5,16.0,-1.0,partly-cloudy-day
2021-09-27,8999,0,0,4,20.0,60.6,0.0,0,0.0,35.3,25.1,23.4,16.0,-1.0,partly-cloudy-day
2021-09-28,9083,0,0,4,22.5,63.9,0.0,0,0.0,45.0,19.5,53.6,16.0,-1.0,partly-cloudy-day
2021-09-29,9838,0,0,4,19.3,55.1,0.0,0,0.0,31.7,24.2,46.7,16.0,-1.0,partly-cloudy-day
2021-09-30,9974,0,0,4,18.2,59.2,0.0,0,0.0,29.5,21.0,24.7,16.0,-1.0,partly-cloudy-day
2021-10-01,11159,0,0,4,17.6,61.4,0.0,0,0.0,18.4,13.8,25.0,16.0,-1.0,partly-cloudy-day
2021-10-02,13841,0,1,4,19.1,75.5,0.0,0,0.0,25.6,17.3,53.1,16.0,-1.0,partly-cloudy-day
2021-10-03,11505,0,1,4,21.9,78.3,0.0,0,0.0,25.9,21.2,65.6,14.1,-1.0,partly-cloudy-day
2021-10-04,8659,0,0,4,23.8,73.4,0.0,0,0.0,34.6,17.6,84.6,16.0,-1.0,partly-cloudy-day
2021-10-05,8861,0,0,4,22.9,80.2,0.022,100,0.0,26.3,26.7,76.2,15.0,-1.0,rain
2021-10-06,8726,0,0,4,20.9,85.2,0.578,100,0.0,26.6,16.0,97.9,13.0,-1.0,rain
2021-10-07,10207,0,0,4,21.1,74.6,0.0,0,0.0,22.7,12.2,85.6,16.0,-1.0,partly-cloudy-day
2021-10-08,10644,0,0,4,21.6,73.1,0.0,0,0.0,19.8,12.6,84.8,15.9,-1.0,partly-cloudy-day
2021-10-09,12502,0,1,4,20.5,75.0,0.0,0,0.0,38.5,21.4,92.1,16.0,-1.0,cloudy
2021-10-10,10019,0,1,4,20.3,82.0,1.081,100,0.0,40.0,25.9,99.1,14.1,-1.0,rain
2021-10-11,8967,1,0,4,19.5,78.8,0.036,100,0.0,27.7,21.2,98.9,15.7,-1.0,rain
2021-10-12,8405,0,0,4,19.7,82.8,1.381,100,0.0,22.0,14.1,98.4,14.2,-1.0,rain
2021-10-13,10238,0,0,4,20.6,83.1,0.036,100,0.0,20.2,12.5,92.4,14.9,-1.0,rain
2021-10-14,10874,0,0,4,21.4,72.2,0.0,0,0.0,31.7,14.7,60.2,14.5,-1.0,partly-cloudy-day
2021-10-15,11832,0,0,4,21.4,76.5,0.011,100,0.0,23.4,14.6,66.5,16.0,-1.0,rain
2021-10-16,9324,0,1,4,20.0,74.7,7.345,100,0.0,53.1,29.3,69.0,15.1,-1.0,rain
2021-10-17,9950,0,1,4,14.5,52.8,0.0,0,0.0,51.1,30.9,47.4,16.0,-1.0,partly-cloudy-day
2021-10-18,8737,0,0,4,14.5,50.5,0.0,0,0.0,51.5,33.2,22.0,16.0,-1.0,partly-cloudy-day
2021-10-19,10014,0,0,4,15.7,52.7,0.0,0,0.0,38.9,21.2,0.0,16.0,-1.0,clear-day
2021-10-20,10207,0,0,4,18.3,55.9,0.0,0,0.0,31.7,20.6,20.0,16.0,-1.0,clear-day
2021-10-21,10923,0,0,4,17.6,68.8,0.0,0,0.0,37.8,18.7,27.7,16.0,-1.0,partly-cloudy-day
2021-10-22,11587,0,0,4,18.6,56.3,0.0,0,0.0,37.1,22.0,64.7,16.0,-1.0,partly-cloudy-day
2021-10-23,12117,0,1,4,15.9,62.6,0.0,0,0.0,37.1,17.8,78.0,16.0,-1.0,partly-cloudy-day
2021-10-24,10397,0,1,4,16.2,65.5,0.0,0,0.0,30.6,17.9,80.4,15.9,-1.0,partly-cloudy-day
2021-10-25,7195,0,0,4,19.7,75.7,33.395,100,0.0,73.8,23.1,85.3,14.4,-1.0,rain
2021-10-26,8862,0,0,4,15.6,67.9,7.822,100,0.0,68.6,41.2,85.3,15.6,-1.0,rain
2021-10-27,10770,0,0,4,15.8,61.0,0.0,0,0.0,54.4,34.5,53.1,16.0,-1.0,partly-cloudy-day
2021-10-28,10680,0,0,4,15.1,70.8,0.0,0,0.0,31.0,17.8,60.5,16.0,-1.0,partly-cloudy-day
2021-10-29,3448,0,0,4,15.2,86.5,31.365,100,0.0,59.4,34.5,99.8,11.0,-1.0,rain
2021-10-30,11666,0,1,4,15.0,77.8,1.886,100,0.0,34.6,23.1,91.6,15.2,-1.0,rain
2021-10-31,10553,0,1,4,14.7,72.1,0.0,0,0.0,46.8,27.1,69.8,15.7,-1.0,partly-cloudy-day
2021-11-01,8994,0,0,4,13.4,54.6,0.0,0,0.0,38.9,26.7,34.1,16.0,-1.0,partly-cloudy-day
2021-11-02,5840,0,0,4,9.3,76.3,2.682,100,0.0,22.0,19.2,87.9,15.8,-1.0,rain
2021-11-03,8647,0,0,4,7.7,59.9,0.0,0,0.0,33.5,23.8,37.7,15.9,-1.0,partly-cloudy-day
2021-11-04,8745,0,0,4,7.6,58.6,0.0,0,0.0,18.4,10.5,83.2,16.0,-1.0,partly-cloudy-day
2021-11-05,9255,0,0,4,7.2,55.1,0.0,0,0.0,27.0,19.8,50.0,16.0,-1.0,partly-cloudy-day
2021-11-06,10489,0,1,4,7.5,62.5,0.0,0,0.0,26.6,18.2,72.7,16.0,-1.0,partly-cloudy-day
2021-11-07,9255,0,1,4,8.9,60.0,0.0,0,0.0,26.6,19.7,73.8,15.9,-1.0,partly-cloudy-day
2021-11-08,8861,0,0,4,12.5,56.1,0.0,0,0.0,29.2,19.8,16.1,16.0,-1.0,clear-day
2021-11-09,10081,0,0,4,13.2,65.7,0.0,0,0.0,20.9,15.6,21.0,16.0,-1.0,partly-cloudy-day
2021-11-10,10773,0,0,4,15.5,62.7,0.011,100,0.0,31.3,23.4,32.1,16.0,-1.0,rain
2021-11-11,11033,1,0,4,14.3,75.8,0.0,0,0.0,39.2,23.9,62.0,15.3,-1.0,partly-cloudy-day
2021-11-12,9622,0,0,4,15.2,68.5,15.354,100,0.0,54.4,25.8,58.4,14.4,-1.0,rain
2021-11-13,9808,0,1,4,8.9,63.7,0.289,100,0.0,54.4,27.0,42.0,15.9,-1.0,rain
2021-11-14,7215,0,1,4,5.8,58.5,0.0,0,0.0,38.2,22.4,66.4,16.0,-1.0,partly-cloudy-day
2021-11-15,6707,0,0,4,7.5,47.6,0.0,0,0.0,53.8,32.7,65.9,16.0,-1.0,partly-cloudy-day
2021-11-16,8119,0,0,4,7.4,54.9,0.0,0,0.0,23.4,14.2,63.8,16.0,-1.0,partly-cloudy-day
2021-11-17,9064,0,0,4,10.1,71.2,0.0,0,0.0,27.7,14.8,48.9,16.0,-1.0,partly-cloudy-day
2021-11-18,9085,0,0,4,15.7,59.9,1.56,100,0.0,61.4,34.1,49.2,16.0,-1.0,rain
2021-11-19,7447,0,0,4,6.6,42.0,0.0,0,0.0,54.4,36.2,30.0,16.0,-1.0,partly-cloudy-day
2021-11-20,7640,0,1,4,4.8,58.7,0.0,0,0.0,23.4,17.5,57.8,16.0,-1.0,partly-cloudy-day
2021-11-21,6731,0,1,4,7.7,71.4,0.0,0,0.0,30.2,16.4,81.6,16.0,-1.0,partly-cloudy-day
2021-11-22,6433,0,0,4,8.5,61.6,1.847,100,0.0,55.3,34.9,84.1,16.0,-1.0,rain
2021-11-23,5710,0,0,4,3.6,41.8,0.0,0,0.0,47.9,27.7,31.9,16.0,-1.0,partly-cloudy-day
2021-11-24,5342,0,0,4,4.2,47.0,0.0,0,0.0,20.2,15.5,29.0,16.0,-1.0,partly-cloudy-day
2021-11-25,3972,1,0,4,7.0,56.2,0.0,0,0.0,16.9,14.0,79.6,16.0,-1.0,partly-cloudy-day
2021-11-26,3559,0,0,4,6.2,57.6,2.25,100,0.0,67.2,38.1,78.7,15.5,-1.0,rain
2021-11-27,4401,0,1,4,3.9,44.0,0.0,0,0.0,45.5,26.4,70.7,16.0,-1.0,partly-cloudy-day
2021-11-28,5691,0,1,4,7.7,52.1,0.0,0,0.0,32.4,17.8,67.4,16.0,-1.0,partly-cloudy-day
2021-11-29,5454,0,0,4,5.3,46.2,0.0,0,0.0,56.3,34.9,55.5,16.0,-1.0,partly-cloudy-day
2021-11-30,6524,0,0,4,4.8,59.7,0.0,0,0.0,32.0,21.8,71.6,16.0,-1.0,partly-cloudy-day
2021-12-01,7460,0,0,1,7.1,63.3,0.0,0,0.0,22.0,14.7,53.3,16.0,-1.0,partly-cloudy-day
2021-12-02,8546,0,0,1,12.8,58.6,0.0,0,0.0,40.7,26.7,87.2,16.0,-1.0,partly-cloudy-day
2021-12-03,8084,0,0,1,10.4,47.1,0.0,0,0.0,59.4,36.4,71.1,16.0,-1.0,partly-cloudy-day
2021-12-04,9625,0,1,1,9.2,57.6,0.0,0,0.0,21.2,14.5,81.6,16.0,-1.0,partly-cloudy-day
2021-12-05,6751,0,1,1,7.6,53.9,0.0,0,0.0,24.5,13.8,64.7,16.0,-1.0,partly-cloudy-day
2021-12-06,6840,0,0,1,12.8,58.7,0.0,0,0.0,82.4,48.0,87.3,16.0,-1.0,partly-cloudy-day
2021-12-07,6211,0,0,1,4.0,37.8,0.0,0,0.0,50.4,33.0,69.2,16.0,-1.0,partly-cloudy-day
2021-12-08,5901,0,0,1,4.2,54.6,0.0,0,0.0,42.5,30.3,82.9,16.0,-1.0,partly-cloudy-day
2021-12-09,6289,0,0,1,3.3,53.2,0.0,0,0.0,28.4,19.7,76.3,16.0,-1.0,partly-cloudy-day
2021-12-10,7680,0,0,1,7.8,62.7,0.336,100,0.0,24.5,17.4,96.6,16.0,-1.0,rain
2021-12-11,7429,0,1,1,14.8,78.0,4.202,100,0.0,67.5,38.4,98.8,14.9,-1.0,rain
2021-12-12,6414,0,1,1,7.3,39.4,0.0,0,0.0,73.3,31.7,33.2,16.0,-1.0,partly-cloudy-day
2021-12-13,5974,0,0,1,5.1,59.8,0.0,0,0.0,20.2,15.6,38.3,16.0,-1.0,partly-cloudy-day
2021-12-14,7006,0,0,1,7.6,55.2,0.0,0,0.0,22.3,12.4,48.5,16.0,-1.0,partly-cloudy-day
2021-12-15,6729,0,0,1,8.2,71.0,0.0,0,0.0,21.2,10.8,62.8,16.0,-1.0,partly-cloudy-day
2021-12-16,7728,0,0,1,12.9,62.8,0.0,0,0.0,38.9,23.4,71.3,16.0,-1.0,partly-cloudy-day
2021-12-17,7413,0,0,1,15.0,50.1,0.0,0,0.0,36.0,19.7,93.0,16.0,-1.0,cloudy
2021-12-18,6445,0,1,1,11.3,56.3,0.0,0,0.0,35.3,15.6,99.2,15.8,-1.0,cloudy
2021-12-19,4466,0,1,1,7.4,55.8,0.0,0,0.0,58.3,38.1,76.6,15.7,-1.0,partly-cloudy-day
2021-12-20,4408,0,0,1,1.1,55.5,0.0,0,0.0,19.4,16.0,20.1,16.0,-1.0,partly-cloudy-day
2021-12-21,4041,0,0,1,2.4,67.6,1.572,100,0.0,17.3,12.4,92.9,13.9,-1.0,rain
2021-12-22,3985,0,0,1,5.3,58.5,5.277,100,0.0,55.8,36.1,49.3,13.3,-1.0,rain
2021-12-23,3400,0,0,1,1.8,48.0,1.462,100,0.0,27.0,21.3,24.4,16.0,-1.0,rain
2021-12-24,3090,1,0,1,7.7,51.2,0.0,0,0.0,38.9,25.1,79.5,16.0,-1.0,partly-cloudy-day
2021-12-25,2981,0,1,1,14.2,60.3,1.93,100,0.0,50.0,22.4,87.7,16.0,-1.0,rain
2021-12-26,4205,0,1,1,12.7,59.3,0.0,0,0.0,35.3,21.8,21.0,16.0,-1.0,partly-cloudy-day
2021-12-27,2900,0,0,1,5.0,67.5,0.0,0,0.0,30.6,17.9,88.8,16.0,-1.0,partly-cloudy-day
2021-12-28,4720,0,0,1,8.8,59.9,0.0,0,0.0,45.0,17.4,95.2,16.0,-1.0,cloudy
2021-12-29,4229,0,0,1,10.1,70.1,2.794,100,0.0,21.2,15.9,97.6,15.2,-1.0,rain
2021-12-30,4446,0,0,1,10.2,89.6,3.858,100,0.0,19.8,12.2,100.0,8.5,-1.0,rain
2021-12-31,5351,1,0,1,11.8,88.8,1.05,100,0.0,27.4,17.8,96.3,12.4,-1.0,rain
2022-01-01,3236,0,1,1,14.6,92.1,11.4,100,0.0,66.2,18.4,99.5,10.0,-1.0,rain
2022-01-02,5109,0,1,1,14.2,81.6,3.132,100,0.0,58.9,30.4,91.6,15.5,-1.0,rain
2022-01-03,450,0,0,1,0.4,78.7,22.563,100,6.7,56.2,36.2,77.2,10.0,-1.0,snow
2022-01-04,1139,0,0,1,-1.5,65.7,0.0,0,3.6,31.7,22.7,18.7,16.0,-1.0,clear-day
2022-01-05,2136,0,0,1,2.1,76.3,0.011,100,0.0,32.8,21.9,82.6,16.0,-1.0,rain
2022-01-06,3554,0,0,1,4.3,55.0,0.0,0,0.5,31.7,20.8,88.0,16.0,-1.0,partly-cloudy-day
2022-01-07,2106,0,0,1,-1.2,56.2,3.035,100,0.6,51.8,34.3,58.4,13.6,-1.0,snow
2022-01-08,3125,0,1,1,-2.5,49.4,0.0,0,0.0,28.1,21.4,20.5,16.0,-1.0,partly-cloudy-day
2022-01-09,1649,0,1,1,3.2,71.6,13.761,100,0.0,50.0,24.7,90.0,13.6,-1.0,rain
2022-01-10,3642,0,0,1,1.6,43.1,0.138,100,0.0,56.1,33.7,58.5,16.0,10.0,rain
2022-01-11,3183,0,0,1,-3.5,41.1,0.0,0,0.0,45.6,31.6,42.6,16.0,10.0,partly-cloudy-day
2022-01-12,4219,0,0,1,1.4,49.1,0.0,0,0.0,52.2,25.2,53.8,16.0,10.0,partly-cloudy-day
2022-01-13,4728,0,0,1,4.3,63.1,0.0,0,0.0,15.8,10.5,86.6,16.0,10.0,partly-cloudy-day
2022-01-14,4744,0,0,1,5.5,59.0,0.0,0,0.0,55.2,34.7,81.5,15.9,10.0,partly-cloudy-day
2022-01-15,3305,0,1,1,-3.4,39.6,0.0,0,0.0,42.5,30.7,61.6,16.0,10.0,partly-cloudy-day
2022-01-16,1527,0,1,1,-4.5,63.3,20.841,100,0.8,54.7,34.8,86.0,11.6,10.0,snow
2022-01-17,2421,1,0,1,2.7,63.1,0.965,100,0.6,69.7,43.4,87.8,15.6,10.0,snow
2022-01-18,3927,0,0,1,2.2,51.2,0.0,0,0.0,51.3,27.9,67.6,16.0,10.0,partly-cloudy-day
2022-01-19,4947,0,0,1,5.6,51.8,0.0,0,0.0,47.9,27.0,69.8,16.0,10.0,partly-cloudy-day
2022-01-20,3088,0,0,1,3.3,69.8,7.731,100,1.0,31.7,26.8,89.5,14.9,10.0,snow
2022-01-21,3460,0,0,1,-4.7,46.8,0.0,0,0.0,46.7,30.1,85.5,16.0,10.0,partly-cloudy-day
2022-01-22,3941,0,1,1,-3.8,39.7,0.0,0,0.0,25.6,19.6,46.4,16.0,10.0,partly-cloudy-day
2022-01-23,3720,0,1,1,-0.1,50.0,0.0,0,0.0,20.9,16.4,86.1,15.9,10.0,partly-cloudy-day
2022-01-24,4227,0,0,1,2.5,56.7,0.0,0,0.1,31.0,21.5,70.7,15.9,10.0,partly-cloudy-day
2022-01-25,4739,0,0,1,3.4,56.8,0.0,0,0.0,49.6,33.9,87.0,16.0,10.0,partly-cloudy-day
2022-01-26,4021,0,0,1,-2.1,40.8,0.0,0,0.0,33.5,28.6,29.0,16.0,10.0,partly-cloudy-day
2022-01-27,4384,0,0,1,-2.2,51.6,0.0,0,0.0,20.5,18.1,42.8,16.0,10.0,partly-cloudy-day
2022-01-28,3388,0,0,1,1.3,67.6,3.133,100,0.7,37.4,25.1,97.2,11.1,10.0,snow
2022-01-29,2564,0,1,1,-3.5,54.3,0.091,100,0.7,62.3,41.2,58.0,14.8,10.0,snow
2022-01-30,2948,0,1,1,-3.8,42.9,0.0,0,0.0,48.6,29.1,58.5,16.0,10.0,partly-cloudy-day
2022-01-31,4086,0,0,1,-1.0,57.0,0.0,0,0.0,28.4,15.9,65.5,16.0,10.0,partly-cloudy-day
2022-02-01,4923,0,0,1,0.4,61.3,0.0,0,0.0,21.2,14.4,26.0,16.0,10.0,partly-cloudy-day
2022-02-02,5559,0,0,1,3.1,75.8,0.0,0,0.0,18.4,12.6,73.4,12.9,10.0,partly-cloudy-day
2022-02-03,3033,0,0,1,8.2,90.5,11.076,100,0.0,48.2,26.1,99.1,9.5,10.0,rain
2022-02-04,2386,0,0,1,8.1,83.9,26.311,100,0.0,46.4,31.1,99.9,11.3,10.0,rain
2022-02-05,4239,0,1,1,-0.4,49.7,0.0,0,0.0,58.3,38.1,45.2,16.0,10.0,partly-cloudy-day
2022-02-06,4013,0,1,1,-1.0,45.4,0.0,0,0.0,18.7,16.8,31.5,16.0,10.0,partly-cloudy-day
2022-02-07,3826,0,0,1,3.1,67.6,1.878,100,0.0,17.6,14.2,99.1,14.3,10.0,rain
2022-02-08,5259,0,0,1,4.2,53.5,0.0,0,0.0,29.5,20.2,36.6,16.0,10.0,partly-cloudy-day
2022-02-09,6111,0,0,1,5.1,58.8,0.0,0,0.0,24.8,18.4,16.9,16.0,10.0,clear-day
2022-02-10,6460,0,0,1,8.9,48.3,0.0,0,0.0,54.2,29.6,42.6,16.0,10.0,partly-cloudy-day
2022-02-11,7518,0,0,1,9.6,52.0,0.0,0,0.0,48.5,30.6,32.0,16.0,10.0,partly-cloudy-day
2022-02-12,8315,0,1,1,12.1,43.1,0.0,0,0.0,35.3,24.7,73.7,16.0,10.0,partly-cloudy-day
2022-02-13,2741,0,1,1,1.5,71.9,1.491,100,2.8,33.5,28.3,84.5,12.9,10.0,snow
2022-02-14,3877,0,0,1,-1.9,45.8,0.0,0,0.0,42.5,28.7,60.4,16.0,10.0,partly-cloudy-day
2022-02-15,4772,0,0,1,-1.0,45.9,0.0,0,0.0,23.8,16.3,32.1,16.0,10.0,partly-cloudy-day
2022-02-16,5946,0,0,1,4.7,61.2,0.0,0,0.0,35.3,18.7,80.2,16.0,10.0,partly-cloudy-day
2022-02-17,6997,0,0,1,14.1,62.5,0.0,0,0.0,54.5,34.0,86.6,16.0,10.0,partly-cloudy-day
2022-02-18,5185,0,0,1,9.2,51.4,0.366,100,0.0,78.7,52.1,62.5,16.0,10.0,rain
2022-02-19,4845,0,1,1,1.7,42.7,0.0,0,0.0,77.8,47.0,25.6,16.0,10.0,partly-cloudy-day
2022-02-20,4664,0,1,1,0.1,38.4,0.0,0,0.0,38.9,23.2,9.0,16.0,10.0,clear-day
2022-02-21,7666,1,0,1,8.4,41.1,0.0,0,0.0,25.6,20.3,35.0,15.9,10.0,partly-cloudy-day
2022-02-22,4889,0,0,1,13.1,77.9,1.52,100,0.0,64.7,41.8,91.4,14.9,10.0,rain
2022-02-23,7746,0,0,1,16.6,61.7,0.311,100,0.0,53.3,41.0,81.9,16.0,10.0,rain
2022-02-24,3273,0,0,1,2.4,68.9,3.875,100,1.6,34.9,28.2,99.2,12.1,10.0,snow
2022-02-25,5402,0,0,1,5.0,71.5,9.354,100,0.1,57.0,33.5,84.9,11.7,10.0,snow
2022-02-26,6030,0,1,1,3.1,48.2,0.0,0,0.0,50.9,32.0,89.4,16.0,10.0,partly-cloudy-day
2022-02-27,6302,0,1,1,7.1,39.2,0.0,0,0.0,46.4,26.9,53.6,15.9,10.0,partly-cloudy-day
2022-02-28,5568,0,0,1,6.0,40.6,0.0,0,0.0,40.7,22.5,31.6,16.0,10.0,partly-cloudy-day
2022-03-01,6671,0,0,2,6.3,60.5,0.0,0,0.0,45.7,23.5,80.6,16.0,10.0,partly-cloudy-day
2022-03-02,7530,0,0,2,10.4,57.3,0.0,0,0.0,26.6,15.8,59.0,16.0,10.0,partly-cloudy-day
2022-03-03,6736,0,0,2,9.4,44.0,0.0,0,0.0,56.5,36.1,73.5,16.0,10.0,partly-cloudy-day
2022-03-04,6423,0,0,2,2.8,37.9,0.0,0,0.0,34.2,26.1,35.1,16.0,10.0,partly-cloudy-day
2022-03-05,9345,0,1,2,8.5,59.0,0.0,0,0.0,27.7,25.5,78.0,16.0,10.0,partly-cloudy-day
